canonical_precinct_id,region_id,region_rank,region_name,precinct_count,registered_total,avg_target_score
None,REGION_01,1,Region 01,9,0,0.0
None,REGION_01,1,Region 01,9,0,0.0
None,REGION_01,1,Region 01,9,0,0.0
None,REGION_01,1,Region 01,9,0,0.0
None,REGION_01,1,Region 01,9,0,0.0
None,REGION_01,1,Region 01,9,0,0.0
None,REGION_01,1,Region 01,9,0,0.0
None,REGION_01,1,Region 01,9,0,0.0
None,REGION_01,1,Region 01,9,0,0.0
