canonical_precinct_id,universe_name,universe_reason,key_metrics_snapshot
0720017,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 318, ""turnout_pct"": 0.616, ""support_pct"": 0.709}"
0720018,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 390, ""turnout_pct"": 0.7, ""support_pct"": 0.718}"
0720019,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 174, ""turnout_pct"": 0.649, ""support_pct"": 0.726}"
0720020,Persuasion Universe,Mid-support rate with high concentration of registered voters,"{""registered"": 227, ""turnout_pct"": 0.7, ""support_pct"": 0.547}"
0720021,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 81, ""turnout_pct"": 0.667, ""support_pct"": 0.444}"
0720022,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 205, ""turnout_pct"": 0.717, ""support_pct"": 0.619}"
0720023,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1762, ""turnout_pct"": 0.672, ""support_pct"": 0.663}"
0720024,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 71, ""turnout_pct"": 0.746, ""support_pct"": 0.717}"
0720025,Persuasion Universe,Mid-support rate with high concentration of registered voters,"{""registered"": 256, ""turnout_pct"": 0.633, ""support_pct"": 0.537}"
0720026,Persuasion Universe,Mid-support rate with high concentration of registered voters,"{""registered"": 210, ""turnout_pct"": 0.533, ""support_pct"": 0.464}"
0720027,Persuasion Universe,Mid-support rate with high concentration of registered voters,"{""registered"": 344, ""turnout_pct"": 0.64, ""support_pct"": 0.482}"
0720028,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 12, ""turnout_pct"": 0.5, ""support_pct"": 1.0}"
0720029,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 63, ""turnout_pct"": 0.524, ""support_pct"": 0.576}"
0720030,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 8, ""turnout_pct"": 1.0, ""support_pct"": 0.5}"
0723001,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 3459, ""turnout_pct"": 0.65, ""support_pct"": 0.769}"
0723002,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1211, ""turnout_pct"": 0.68, ""support_pct"": 0.695}"
0723003,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 503, ""turnout_pct"": 0.702, ""support_pct"": 0.643}"
0725001,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2311, ""turnout_pct"": 0.633, ""support_pct"": 0.784}"
0725002,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 344, ""turnout_pct"": 0.733, ""support_pct"": 0.718}"
0725003,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1681, ""turnout_pct"": 0.639, ""support_pct"": 0.727}"
0725004,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2109, ""turnout_pct"": 0.664, ""support_pct"": 0.727}"
0725005,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2683, ""turnout_pct"": 0.705, ""support_pct"": 0.689}"
0725006,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2719, ""turnout_pct"": 0.663, ""support_pct"": 0.699}"
0725007,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2020, ""turnout_pct"": 0.636, ""support_pct"": 0.725}"
0725008,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2616, ""turnout_pct"": 0.708, ""support_pct"": 0.717}"
0725009,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1436, ""turnout_pct"": 0.682, ""support_pct"": 0.675}"
0725010,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2737, ""turnout_pct"": 0.659, ""support_pct"": 0.693}"
0725011,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 4260, ""turnout_pct"": 0.749, ""support_pct"": 0.823}"
0725012,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 3486, ""turnout_pct"": 0.741, ""support_pct"": 0.756}"
0725013,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2851, ""turnout_pct"": 0.699, ""support_pct"": 0.796}"
0725014,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2707, ""turnout_pct"": 0.726, ""support_pct"": 0.836}"
0725015,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1500, ""turnout_pct"": 0.631, ""support_pct"": 0.796}"
0725016,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2038, ""turnout_pct"": 0.584, ""support_pct"": 0.765}"
0726001,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2627, ""turnout_pct"": 0.584, ""support_pct"": 0.682}"
0726002,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 926, ""turnout_pct"": 0.47, ""support_pct"": 0.825}"
0726003,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 926, ""turnout_pct"": 0.484, ""support_pct"": 0.754}"
0726004,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2870, ""turnout_pct"": 0.615, ""support_pct"": 0.662}"
0730001,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 1742, ""turnout_pct"": 0.485, ""support_pct"": 0.711}"
0730002,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 396, ""turnout_pct"": 0.528, ""support_pct"": 0.813}"
0730003,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 1376, ""turnout_pct"": 0.481, ""support_pct"": 0.651}"
0730004,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 501, ""turnout_pct"": 0.517, ""support_pct"": 0.761}"
0730005,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 239, ""turnout_pct"": 0.339, ""support_pct"": 0.765}"
0731001,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 2523, ""turnout_pct"": 0.45, ""support_pct"": 0.825}"
0731002,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 2142, ""turnout_pct"": 0.447, ""support_pct"": 0.824}"
0731003,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 3158, ""turnout_pct"": 0.49, ""support_pct"": 0.798}"
0731004,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 3599, ""turnout_pct"": 0.473, ""support_pct"": 0.775}"
0731005,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2977, ""turnout_pct"": 0.56, ""support_pct"": 0.743}"
0731006,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2677, ""turnout_pct"": 0.647, ""support_pct"": 0.821}"
0731007,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 3189, ""turnout_pct"": 0.647, ""support_pct"": 0.864}"
0731008,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1942, ""turnout_pct"": 0.644, ""support_pct"": 0.83}"
0731009,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1278, ""turnout_pct"": 0.563, ""support_pct"": 0.836}"
0731010,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 3548, ""turnout_pct"": 0.499, ""support_pct"": 0.773}"
0731011,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 2631, ""turnout_pct"": 0.503, ""support_pct"": 0.721}"
0736001,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 2077, ""turnout_pct"": 0.536, ""support_pct"": 0.729}"
0736002,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 2690, ""turnout_pct"": 0.536, ""support_pct"": 0.754}"
0736003,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2723, ""turnout_pct"": 0.588, ""support_pct"": 0.748}"
0736004,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 3381, ""turnout_pct"": 0.6, ""support_pct"": 0.731}"
0736005,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2926, ""turnout_pct"": 0.651, ""support_pct"": 0.665}"
0736006,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 3356, ""turnout_pct"": 0.651, ""support_pct"": 0.691}"
0736007,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1442, ""turnout_pct"": 0.653, ""support_pct"": 0.645}"
0736008,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1919, ""turnout_pct"": 0.642, ""support_pct"": 0.676}"
0740001,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 36, ""turnout_pct"": 0.667, ""support_pct"": 0.542}"
0740002,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 275, ""turnout_pct"": 0.72, ""support_pct"": 0.616}"
0740003,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 38, ""turnout_pct"": 0.684, ""support_pct"": 0.615}"
0740004,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 53, ""turnout_pct"": 0.736, ""support_pct"": 0.615}"
0740005,Persuasion Universe,Mid-support rate with high concentration of registered voters,"{""registered"": 316, ""turnout_pct"": 0.684, ""support_pct"": 0.528}"
0740006,Persuasion Universe,Mid-support rate with high concentration of registered voters,"{""registered"": 462, ""turnout_pct"": 0.671, ""support_pct"": 0.581}"
0740007,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 382, ""turnout_pct"": 0.662, ""support_pct"": 0.727}"
0740008,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 463, ""turnout_pct"": 0.667, ""support_pct"": 0.615}"
0740009,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1294, ""turnout_pct"": 0.679, ""support_pct"": 0.642}"
0740010,Persuasion Universe,Mid-support rate with high concentration of registered voters,"{""registered"": 137, ""turnout_pct"": 0.664, ""support_pct"": 0.56}"
0740011,Persuasion Universe,Mid-support rate with high concentration of registered voters,"{""registered"": 527, ""turnout_pct"": 0.55, ""support_pct"": 0.593}"
0740012,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 48, ""turnout_pct"": 0.667, ""support_pct"": 0.844}"
0740013,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2, ""turnout_pct"": 1.0, ""support_pct"": 0.5}"
0740014,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2951, ""turnout_pct"": 0.632, ""support_pct"": 0.683}"
0740015,Persuasion Universe,Mid-support rate with high concentration of registered voters,"{""registered"": 539, ""turnout_pct"": 0.725, ""support_pct"": 0.568}"
0740016,Persuasion Universe,Mid-support rate with high concentration of registered voters,"{""registered"": 230, ""turnout_pct"": 0.717, ""support_pct"": 0.552}"
0740017,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 545, ""turnout_pct"": 0.664, ""support_pct"": 0.685}"
0740018,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 403, ""turnout_pct"": 0.67, ""support_pct"": 0.774}"
0740019,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 421, ""turnout_pct"": 0.708, ""support_pct"": 0.671}"
0740020,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 3, ""turnout_pct"": 0.667, ""support_pct"": 1.0}"
0740021,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 450, ""turnout_pct"": 0.751, ""support_pct"": 0.698}"
0740022,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 651, ""turnout_pct"": 0.594, ""support_pct"": 0.649}"
0740023,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 27, ""turnout_pct"": 0.593, ""support_pct"": 0.25}"
0740024,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1977, ""turnout_pct"": 0.676, ""support_pct"": 0.67}"
0740025,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 837, ""turnout_pct"": 0.659, ""support_pct"": 0.739}"
0740026,Base Protection,Highest support and high turnout; focus on maintenance and VBM sign-up,"{""registered"": 22, ""turnout_pct"": 0.818, ""support_pct"": 0.889}"
0740027,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
0740028,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 685, ""turnout_pct"": 0.669, ""support_pct"": 0.646}"
0740029,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 79, ""turnout_pct"": 0.696, ""support_pct"": 0.655}"
0740030,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 508, ""turnout_pct"": 0.665, ""support_pct"": 0.639}"
0740031,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
0740032,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 16, ""turnout_pct"": 0.875, ""support_pct"": 0.643}"
0740033,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 27, ""turnout_pct"": 0.407, ""support_pct"": 0.636}"
0740034,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 39, ""turnout_pct"": 0.667, ""support_pct"": 0.846}"
0741001,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 576, ""turnout_pct"": 0.736, ""support_pct"": 0.783}"
0741002,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1004, ""turnout_pct"": 0.729, ""support_pct"": 0.694}"
0741003,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1830, ""turnout_pct"": 0.675, ""support_pct"": 0.722}"
0741004,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 3995, ""turnout_pct"": 0.707, ""support_pct"": 0.771}"
0741005,Base Protection,Highest support and high turnout; focus on maintenance and VBM sign-up,"{""registered"": 1253, ""turnout_pct"": 0.751, ""support_pct"": 0.777}"
0741006,Base Protection,Highest support and high turnout; focus on maintenance and VBM sign-up,"{""registered"": 598, ""turnout_pct"": 0.756, ""support_pct"": 0.83}"
0741007,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 13, ""turnout_pct"": 0.846, ""support_pct"": 0.636}"
0741008,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 1163, ""turnout_pct"": 0.466, ""support_pct"": 0.825}"
0741009,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 591, ""turnout_pct"": 0.416, ""support_pct"": 0.772}"
0741010,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 2273, ""turnout_pct"": 0.529, ""support_pct"": 0.771}"
0741011,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 3699, ""turnout_pct"": 0.631, ""support_pct"": 0.664}"
0741012,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 149, ""turnout_pct"": 0.389, ""support_pct"": 0.793}"
0742001,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 3554, ""turnout_pct"": 0.642, ""support_pct"": 0.661}"
0742002,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2052, ""turnout_pct"": 0.696, ""support_pct"": 0.632}"
0744001,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1208, ""turnout_pct"": 0.57, ""support_pct"": 0.75}"
0744002,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1598, ""turnout_pct"": 0.715, ""support_pct"": 0.786}"
0744003,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1400, ""turnout_pct"": 0.727, ""support_pct"": 0.811}"
0744004,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1626, ""turnout_pct"": 0.703, ""support_pct"": 0.765}"
0744005,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1849, ""turnout_pct"": 0.73, ""support_pct"": 0.789}"
0749001,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1514, ""turnout_pct"": 0.604, ""support_pct"": 0.679}"
0749002,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2462, ""turnout_pct"": 0.593, ""support_pct"": 0.706}"
0749003,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 3241, ""turnout_pct"": 0.67, ""support_pct"": 0.64}"
0749004,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1692, ""turnout_pct"": 0.701, ""support_pct"": 0.621}"
0749005,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1396, ""turnout_pct"": 0.677, ""support_pct"": 0.652}"
0749006,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2962, ""turnout_pct"": 0.634, ""support_pct"": 0.662}"
0749007,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 3078, ""turnout_pct"": 0.651, ""support_pct"": 0.638}"
0749008,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 571, ""turnout_pct"": 0.56, ""support_pct"": 0.709}"
0749009,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 614, ""turnout_pct"": 0.744, ""support_pct"": 0.611}"
0750001,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 29, ""turnout_pct"": 0.724, ""support_pct"": 0.762}"
0750002,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 18, ""turnout_pct"": 0.5, ""support_pct"": 0.889}"
0750003,Base Protection,Highest support and high turnout; focus on maintenance and VBM sign-up,"{""registered"": 33, ""turnout_pct"": 0.758, ""support_pct"": 0.8}"
0750004,Persuasion Universe,Mid-support rate with high concentration of registered voters,"{""registered"": 2010, ""turnout_pct"": 0.68, ""support_pct"": 0.589}"
0750005,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 909, ""turnout_pct"": 0.726, ""support_pct"": 0.755}"
0750006,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 425, ""turnout_pct"": 0.685, ""support_pct"": 0.811}"
0750007,Base Protection,Highest support and high turnout; focus on maintenance and VBM sign-up,"{""registered"": 1206, ""turnout_pct"": 0.759, ""support_pct"": 0.768}"
0750008,Base Protection,Highest support and high turnout; focus on maintenance and VBM sign-up,"{""registered"": 1593, ""turnout_pct"": 0.757, ""support_pct"": 0.774}"
0750009,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 70, ""turnout_pct"": 0.657, ""support_pct"": 0.935}"
0750010,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 932, ""turnout_pct"": 0.666, ""support_pct"": 0.721}"
0750011,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 223, ""turnout_pct"": 0.637, ""support_pct"": 0.782}"
0750012,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 132, ""turnout_pct"": 0.523, ""support_pct"": 0.87}"
0750013,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 946, ""turnout_pct"": 0.729, ""support_pct"": 0.793}"
0750014,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 964, ""turnout_pct"": 0.656, ""support_pct"": 0.712}"
0750015,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1314, ""turnout_pct"": 0.712, ""support_pct"": 0.784}"
0750016,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1336, ""turnout_pct"": 0.688, ""support_pct"": 0.619}"
0750017,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 649, ""turnout_pct"": 0.655, ""support_pct"": 0.786}"
0750018,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1747, ""turnout_pct"": 0.729, ""support_pct"": 0.797}"
0750019,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 134, ""turnout_pct"": 0.672, ""support_pct"": 0.833}"
0750020,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 546, ""turnout_pct"": 0.656, ""support_pct"": 0.821}"
0750021,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 187, ""turnout_pct"": 0.749, ""support_pct"": 0.871}"
0750022,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 93, ""turnout_pct"": 0.688, ""support_pct"": 0.781}"
0750023,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 45, ""turnout_pct"": 0.622, ""support_pct"": 0.964}"
0750024,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 351, ""turnout_pct"": 0.681, ""support_pct"": 0.858}"
0750025,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1263, ""turnout_pct"": 0.728, ""support_pct"": 0.747}"
0750026,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 348, ""turnout_pct"": 0.667, ""support_pct"": 0.741}"
0750027,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 43, ""turnout_pct"": 0.698, ""support_pct"": 0.767}"
0750028,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 220, ""turnout_pct"": 0.745, ""support_pct"": 0.835}"
0750029,Base Protection,Highest support and high turnout; focus on maintenance and VBM sign-up,"{""registered"": 700, ""turnout_pct"": 0.761, ""support_pct"": 0.76}"
0750030,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 852, ""turnout_pct"": 0.716, ""support_pct"": 0.769}"
0750031,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1732, ""turnout_pct"": 0.73, ""support_pct"": 0.778}"
0750032,Base Protection,Highest support and high turnout; focus on maintenance and VBM sign-up,"{""registered"": 875, ""turnout_pct"": 0.783, ""support_pct"": 0.826}"
0750033,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1435, ""turnout_pct"": 0.722, ""support_pct"": 0.81}"
0750034,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1057, ""turnout_pct"": 0.716, ""support_pct"": 0.731}"
0750035,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 195, ""turnout_pct"": 0.718, ""support_pct"": 0.864}"
0750036,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 621, ""turnout_pct"": 0.7, ""support_pct"": 0.763}"
0750037,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 789, ""turnout_pct"": 0.605, ""support_pct"": 0.841}"
0750038,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1092, ""turnout_pct"": 0.651, ""support_pct"": 0.831}"
0750039,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 201, ""turnout_pct"": 0.706, ""support_pct"": 0.803}"
0750040,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 791, ""turnout_pct"": 0.604, ""support_pct"": 0.831}"
0750041,Base Protection,Highest support and high turnout; focus on maintenance and VBM sign-up,"{""registered"": 1, ""turnout_pct"": 1.0, ""support_pct"": 1.0}"
0750042,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 35, ""turnout_pct"": 0.657, ""support_pct"": 0.609}"
0750043,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 340, ""turnout_pct"": 0.682, ""support_pct"": 0.819}"
0750044,Base Protection,Highest support and high turnout; focus on maintenance and VBM sign-up,"{""registered"": 69, ""turnout_pct"": 0.783, ""support_pct"": 0.778}"
0750045,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 18, ""turnout_pct"": 0.556, ""support_pct"": 0.5}"
0750046,Persuasion Universe,Mid-support rate with high concentration of registered voters,"{""registered"": 182, ""turnout_pct"": 0.604, ""support_pct"": 0.573}"
0750047,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 976, ""turnout_pct"": 0.721, ""support_pct"": 0.781}"
0750048,Base Protection,Highest support and high turnout; focus on maintenance and VBM sign-up,"{""registered"": 35, ""turnout_pct"": 0.8, ""support_pct"": 0.786}"
0750049,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 61, ""turnout_pct"": 0.672, ""support_pct"": 0.61}"
0750050,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1457, ""turnout_pct"": 0.728, ""support_pct"": 0.809}"
0750051,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 653, ""turnout_pct"": 0.628, ""support_pct"": 0.734}"
0750052,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 87, ""turnout_pct"": 0.713, ""support_pct"": 0.694}"
0750053,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 588, ""turnout_pct"": 0.534, ""support_pct"": 0.713}"
0750054,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 65, ""turnout_pct"": 0.477, ""support_pct"": 0.548}"
0750055,Persuasion Universe,Mid-support rate with high concentration of registered voters,"{""registered"": 873, ""turnout_pct"": 0.553, ""support_pct"": 0.59}"
0751001,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 1986, ""turnout_pct"": 0.484, ""support_pct"": 0.758}"
0751002,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 1916, ""turnout_pct"": 0.555, ""support_pct"": 0.789}"
0751003,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 2703, ""turnout_pct"": 0.528, ""support_pct"": 0.779}"
0751004,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2994, ""turnout_pct"": 0.567, ""support_pct"": 0.739}"
0751005,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 3444, ""turnout_pct"": 0.639, ""support_pct"": 0.699}"
0751006,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2863, ""turnout_pct"": 0.564, ""support_pct"": 0.722}"
0751007,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2222, ""turnout_pct"": 0.64, ""support_pct"": 0.726}"
0751008,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2079, ""turnout_pct"": 0.663, ""support_pct"": 0.728}"
0751009,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2951, ""turnout_pct"": 0.631, ""support_pct"": 0.725}"
0751010,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 1792, ""turnout_pct"": 0.546, ""support_pct"": 0.748}"
0757001,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 2361, ""turnout_pct"": 0.706, ""support_pct"": 0.846}"
0757002,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 3447, ""turnout_pct"": 0.749, ""support_pct"": 0.863}"
