turf_id,precinct_ids,precinct_count,sum_registered,avg_target_score
TURF_001,"0100002,0100003,0100006,0100007,0100018,0100019,0100021,0100022,0100030,0100031,0100032,0100067,0100068,0100073,0100121,0100134,0100164,0100172,0100173,0100175,0100177,0100206,0100215,0100217,0100225,0100232,0100236,0100237,0100250,0100262,0100267,0110001,0110005,0110086,0180017,0200029,0200048,0200055,0200108,0200109,0200117,0200121,0200122,0200130,0200136,0200142,0200147,0250047,0250052,0300003,0300007,0300019,0300020,0300025,0310051,0360010,0400001,0400005,0400008,0400010,0400013,0400059,0400060,0400061,0400067,0400125,0400146,0400159,0400170,0410008,0410035,0410041,0410046,0490040,0500009,0500010,0500025,0500026,0500027,0500028,0500079,0500126,0500142,0500154,0500188,0500202,0500203,0500208,0500215,0500218,0500221,0500231,0500252,0500273,0500274,0500278,0500286,0500292,0500293,0500297,0500304,0500306,0500307,0510027,0510028,0710001,0710002,0710003,0710004,0710005,0710006,0710007,0710008,0710009,0710010,0710011,0710012,0710013,0710014,0710015,0710016,0710017,0710018,0710019,0710020,0710021,0710022,0710023,0710024,0710025,0710026,0710027,0710028,0710029,0710030,0710031,0710032,0710033,0710034,0710035,0710036,0710037,0710038,0710039,0710040,0710041,0710042,0710043,0710044,0710045,0710046,0710047,0710048,0710049,0710050,0710051,0710052,0710053,0711001,0711002,0711003,0711004,0711005,0711006,0711007,0711008,0711009,0711010,0711011,0711012,0711013,0711014,0711015,0711016,0711017,0711018,0711019,0711020,0718001,0718002,0718003,0718004,0718005,0718006,0720001,0720002,0720003,0720004,0720005,0720006,0720007,0720008,0720009,0720010,0720011,0720012,0720013,0720014,0720015,0720016,0720017,0720018,0720019,0720020,0720021,0720022,0720023,0720024,0720025,0720026,0720027,0720028,0720029,0720030,0723001,0723002,0723003,0725001,0725002,0725003,0725004,0725005,0725006,0725007,0725008,0725009,0725010,0725011,0725012,0725013,0725014,0725015,0725016,0726001,0726002,0726003,0726004,0730001,0730002,0730003,0730004,0730005,0731001,0731002,0731003,0731004,0731005,0731006,0731007,0731008,0731009,0731010,0731011,0736001,0736002,0736003,0736004,0736005,0736006,0736007,0736008,0740001,0740002,0740003,0740004,0740005,0740006,0740007,0740008,0740009,0740010,0740011,0740012,0740013,0740014,0740015,0740016,0740017,0740018,0740019,0740020,0740021,0740022,0740023,0740024,0740025,0740026,0740027,0740028,0740029,0740030,0740031,0740032,0740033,0740034,0741001,0741002,0741003,0741004,0741005,0741006,0741007,0741008,0741009,0741010,0741011,0741012,0742001,0742002,0744001,0744002,0744003,0744004,0744005,0749001,0749002,0749003,0749004,0749005,0749006,0749007,0749008,0749009,0750001,0750002,0750003,0750004,0750005,0750006,0750007,0750008,0750009,0750010,0750011,0750012,0750013,0750014,0750015,0750016,0750017,0750018,0750019,0750020,0750021,0750022,0750023,0750024,0750025,0750026,0750027,0750028,0750029,0750030,0750031,0750032,0750033,0750034,0750035,0750036,0750037,0750038,0750039,0750040,0750041,0750042,0750043,0750044,0750045,0750046,0750047,0750048,0750049,0750050,0750051,0750052,0750053,0750054,0750055,0751001,0751002,0751003,0751004,0751005,0751006,0751007,0751008,0751009,0751010,0757001,0757002",390,0,0.0
