canonical_precinct_id,registered,ballots_cast,turnout_pct,support_pct,log_registered,sqrt_registered,ballots_cast_per_registered,support_density,target_score,target_tier,walk_priority_rank,confidence_level,walk_priority,universe_name,universe_reason,key_metrics_snapshot,region_id,region_rank,region_name,precinct_count,registered_total,avg_target_score,doors_estimated,shifts_needed,volunteers_needed_weekend,expected_contacts,doors_to_knock,volunteers_needed,weeks_required,net_gain_turnout,net_gain_persuasion,expected_net_gain
0100175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0100177,0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0100206,0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0100215,0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0100217,0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0100225,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0100232,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0100236,0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0100237,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0100250,0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0100262,0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0100267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0110001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0110005,0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0110086,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0180017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0200029,0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0200048,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0200055,0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0200108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0200109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0200117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0200121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0200122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0200130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0200136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,393,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
