canonical_precinct_id,registered,ballots_cast,turnout_pct,support_pct,log_registered,sqrt_registered,ballots_cast_per_registered,support_density,target_score,target_tier,walk_priority_rank,confidence_level,walk_priority,universe_name,universe_reason,key_metrics_snapshot,region_id,region_rank,region_name,precinct_count,registered_total,avg_target_score,doors_estimated,shifts_needed,volunteers_needed_weekend,expected_contacts,doors_to_knock,volunteers_needed,weeks_required,net_gain_turnout,net_gain_persuasion,expected_net_gain
0720027,0,208,0.0,0.461538,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.462}",REGION_04,4,Region 04,12,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0720028,0,5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.4}",REGION_04,4,Region 04,12,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0720029,0,32,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.438}",REGION_04,4,Region 04,12,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0720030,0,7,0.0,0.428571,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.429}",REGION_04,4,Region 04,12,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0725001,0,1414,0.0,0.695191,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.695}",REGION_06,6,Region 06,8,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0725002,0,235,0.0,0.706383,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.706}",REGION_06,6,Region 06,8,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0725003,0,1027,0.0,0.62999,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.63}",REGION_10,10,Region 10,6,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0725004,0,1329,0.0,0.638074,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.638}",REGION_07,7,Region 07,4,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0725005,0,1825,0.0,0.588493,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.588}",REGION_09,9,Region 09,3,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0725006,0,1747,0.0,0.610761,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.611}",REGION_10,10,Region 10,6,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
