canonical_precinct_id,registered,ballots_cast,turnout_pct,support_pct,log_registered,sqrt_registered,ballots_cast_per_registered,support_density,target_score,target_tier,walk_priority_rank,confidence_level,walk_priority,universe_name,universe_reason,key_metrics_snapshot,region_id,region_rank,region_name,precinct_count,registered_total,avg_target_score,doors_estimated,shifts_needed,volunteers_needed_weekend,expected_contacts,doors_to_knock,volunteers_needed,weeks_required,net_gain_turnout,net_gain_persuasion,expected_net_gain
0100121,48,38,0.791667,0.763158,3.8918202981106265,6.928203230275509,0.7916666666666666,36.631584000000004,0.010449788038510521,4,273,medium,Low,Base Protection,Highest support and high turnout; focus on maintenance and VBM sign-up,"{""registered"": 48, ""turnout_pct"": 0.792, ""support_pct"": 0.763}",REGION_10,1,Region 10,99,101232,0.2116,32,0.5333333333333333,0.10666666666666666,8.0,32,0.1,0.3,0.3052632,0.016,0.3212632
0100134,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,358,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_03,10,Region 03,28,30,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0100164,11,8,0.727273,0.375,2.4849066497880004,3.3166247903554,0.7272727272727273,4.125,0.0011767270467707839,4,336,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 11, ""turnout_pct"": 0.727, ""support_pct"": 0.375}",REGION_06,6,Region 06,19,1459,0.0101,7,0.11666666666666667,0.023333333333333334,1.75,7,0.0,0.1,0.006562500000000001,0.0035,0.0100625
0100172,11,11,1.0,0.454545,2.4849066497880004,3.3166247903554,1.0,4.999995,0.0014263343879318022,4,334,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 11, ""turnout_pct"": 1.0, ""support_pct"": 0.455}",REGION_08,8,Region 08,11,106,0.0011,7,0.11666666666666667,0.023333333333333334,1.75,7,0.0,0.1,0.0079545375,0.0035,0.0114545375
0100173,22,17,0.772727,0.411765,3.1354942159291497,4.69041575982343,0.7727272727272727,9.05883,0.0025841867328723826,4,323,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 22, ""turnout_pct"": 0.773, ""support_pct"": 0.412}",REGION_08,8,Region 08,11,106,0.0011,14,0.23333333333333334,0.04666666666666667,3.5,14,0.0,0.1,0.014411775000000002,0.007,0.021411775
0100175,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,358,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_03,10,Region 03,28,30,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0100177,16,13,0.8125,0.461538,2.833213344056216,4.0,0.8125,7.384608,0.002106586172945431,4,328,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 16, ""turnout_pct"": 0.812, ""support_pct"": 0.462}",REGION_08,8,Region 08,11,106,0.0011,10,0.16666666666666666,0.03333333333333333,2.5,10,0.0,0.1,0.011538450000000002,0.005,0.016538450000000003
0100206,64,43,0.671875,0.697674,4.174387269895637,8.0,0.671875,44.651136,0.012737502884906817,4,265,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 64, ""turnout_pct"": 0.672, ""support_pct"": 0.698}",REGION_10,1,Region 10,99,101232,0.2116,42,0.7,0.13999999999999999,10.5,42,0.1,0.4,0.07325577000000001,0.021,0.09425577000000002
0100215,56,40,0.714286,0.8,4.04305126783455,7.483314773547883,0.7142857142857143,44.800000000000004,0.012779968895837844,4,264,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 56, ""turnout_pct"": 0.714, ""support_pct"": 0.8}",REGION_05,2,Region 05,71,80979,0.2618,37,0.6166666666666667,0.12333333333333334,9.25,37,0.1,0.3,0.07400000000000001,0.0185,0.09250000000000001
0100217,61,44,0.721311,0.704545,4.127134385045092,7.810249675906654,0.7213114754098361,42.977244999999996,0.012259996748410771,4,270,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 61, ""turnout_pct"": 0.721, ""support_pct"": 0.705}",REGION_10,1,Region 10,99,101232,0.2116,40,0.6666666666666666,0.13333333333333333,10.0,40,0.1,0.3,0.07045450000000002,0.02,0.09045450000000002
