canonical_precinct_id,registered,ballots_cast,turnout_pct,support_pct,log_registered,sqrt_registered,ballots_cast_per_registered,support_density,target_score,target_tier,walk_priority_rank,confidence_level,walk_priority,universe_name,universe_reason,key_metrics_snapshot,region_id,region_rank,region_name,precinct_count,registered_total,avg_target_score,doors_estimated,shifts_needed,volunteers_needed_weekend,expected_contacts,doors_to_knock,volunteers_needed,weeks_required,net_gain_turnout,net_gain_persuasion,expected_net_gain
None,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,58,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0100134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,58,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0100250,0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,58,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0100267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,58,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0200029,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,58,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0200048,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,58,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0200117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,58,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0200121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,58,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0200122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,58,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0200130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,58,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0200136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,58,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0200142,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,58,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0200147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,58,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0250047,0,2674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,58,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0250052,0,2347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,58,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0710049,0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,58,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0710050,0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,58,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0710051,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,58,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0710052,0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,58,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0710053,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,58,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0720011,0,2351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_01,1,Region 01,58,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
