canonical_precinct_id,registered,ballots_cast,turnout_pct,support_pct,log_registered,sqrt_registered,ballots_cast_per_registered,support_density,target_score,target_tier,walk_priority_rank,confidence_level,walk_priority,universe_name,universe_reason,key_metrics_snapshot,region_id,region_rank,region_name,precinct_count,registered_total,avg_target_score,doors_estimated,shifts_needed,volunteers_needed_weekend,expected_contacts,doors_to_knock,volunteers_needed,weeks_required,net_gain_turnout,net_gain_persuasion,expected_net_gain
0100002,13,10,0.769231,0.7,2.6390573296152584,3.605551275463989,0.7692307692307693,9.1,0.002595931181967062,4,321,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 13, ""turnout_pct"": 0.769, ""support_pct"": 0.7}",REGION_10,1,Region 10,99,101232,0.2116,8,0.13333333333333333,0.026666666666666665,2.0,8,0.0,0.1,0.014000000000000002,0.004,0.018000000000000002
0100031,5,3,0.6,1.0,1.791759469228055,2.23606797749979,0.6,5.0,0.0014263358142676168,4,333,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 5, ""turnout_pct"": 0.6, ""support_pct"": 1.0}",REGION_01,7,Region 01,13,652,0.0135,3,0.05,0.01,0.75,3,0.0,0.0,0.0075000000000000015,0.0015,0.009000000000000001
0100032,10,8,0.8,1.0,2.3978952727983707,3.1622776601683795,0.8,10.0,0.0028526716285352336,4,317,medium,Low,Base Protection,Highest support and high turnout; focus on maintenance and VBM sign-up,"{""registered"": 10, ""turnout_pct"": 0.8, ""support_pct"": 1.0}",REGION_01,7,Region 01,13,652,0.0135,6,0.1,0.02,1.5,6,0.0,0.0,0.07500000000000001,0.003,0.07800000000000001
0100172,11,11,1.0,0.454545,2.4849066497880004,3.3166247903554,1.0,4.999995,0.0014263343879318022,4,334,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 11, ""turnout_pct"": 1.0, ""support_pct"": 0.455}",REGION_08,8,Region 08,11,106,0.0011,7,0.11666666666666667,0.023333333333333334,1.75,7,0.0,0.1,0.0079545375,0.0035,0.0114545375
0100173,22,17,0.772727,0.411765,3.1354942159291497,4.69041575982343,0.7727272727272727,9.05883,0.0025841867328723826,4,323,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 22, ""turnout_pct"": 0.773, ""support_pct"": 0.412}",REGION_08,8,Region 08,11,106,0.0011,14,0.23333333333333334,0.04666666666666667,3.5,14,0.0,0.1,0.014411775000000002,0.007,0.021411775
0100177,16,13,0.8125,0.461538,2.833213344056216,4.0,0.8125,7.384608,0.002106586172945431,4,328,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 16, ""turnout_pct"": 0.812, ""support_pct"": 0.462}",REGION_08,8,Region 08,11,106,0.0011,10,0.16666666666666666,0.03333333333333333,2.5,10,0.0,0.1,0.011538450000000002,0.005,0.016538450000000003
0100225,20,11,0.55,0.454545,3.044522437723423,4.47213595499958,0.55,9.0909,0.002593335250785095,4,322,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 20, ""turnout_pct"": 0.55, ""support_pct"": 0.455}",REGION_06,6,Region 06,19,1459,0.0101,13,0.21666666666666667,0.043333333333333335,3.25,13,0.0,0.1,0.014772712500000004,0.006500000000000001,0.021272712500000006
0110001,12,1,0.083333,1.0,2.5649493574615367,3.4641016151377544,0.08333333333333333,12.0,0.00342320595424228,4,313,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 12, ""turnout_pct"": 0.083, ""support_pct"": 1.0}",REGION_09,9,Region 09,7,49,0.002,8,0.13333333333333333,0.026666666666666665,2.0,8,0.0,0.1,0.020000000000000004,0.004,0.024000000000000004
0200117,10,4,0.4,1.0,2.3978952727983707,3.1622776601683795,0.4,10.0,0.0028526716285352336,4,317,medium,Low,Base Mobilization Universe,High support but significant turnout shortfall,"{""registered"": 10, ""turnout_pct"": 0.4, ""support_pct"": 1.0}",REGION_09,9,Region 09,7,49,0.002,6,0.1,0.02,1.5,6,0.0,0.0,0.07500000000000001,0.003,0.07800000000000001
0200122,13,8,0.615385,0.75,2.6390573296152584,3.605551275463989,0.6153846153846154,9.75,0.0027813548378218525,4,320,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 13, ""turnout_pct"": 0.615, ""support_pct"": 0.75}",REGION_05,2,Region 05,71,80979,0.2618,8,0.13333333333333333,0.026666666666666665,2.0,8,0.0,0.1,0.015000000000000003,0.004,0.019000000000000003
0200130,9,8,0.888889,0.75,2.302585092994046,3.0,0.8888888888888888,6.75,0.0019255533492612824,4,331,medium,Low,Base Protection,Highest support and high turnout; focus on maintenance and VBM sign-up,"{""registered"": 9, ""turnout_pct"": 0.889, ""support_pct"": 0.75}",REGION_04,5,Region 04,16,3377,0.0483,6,0.1,0.02,1.5,6,0.0,0.0,0.05625000000000001,0.003,0.05925000000000001
0300007,9,2,0.222222,1.0,2.302585092994046,3.0,0.2222222222222222,9.0,0.00256740446568171,4,324,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 9, ""turnout_pct"": 0.222, ""support_pct"": 1.0}",REGION_09,9,Region 09,7,49,0.002,6,0.1,0.02,1.5,6,0.0,0.0,0.015000000000000003,0.003,0.018000000000000002
0400159,16,6,0.375,0.333333,2.833213344056216,4.0,0.375,5.333328,0.0015214233471272558,4,332,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 16, ""turnout_pct"": 0.375, ""support_pct"": 0.333}",REGION_06,6,Region 06,19,1459,0.0101,10,0.16666666666666666,0.03333333333333333,2.5,10,0.0,0.1,0.008333325,0.005,0.013333325
