canonical_precinct_id,registered,ballots_cast,turnout_pct,support_pct,log_registered,sqrt_registered,ballots_cast_per_registered,support_density,target_score,target_tier,walk_priority_rank,confidence_level,walk_priority,universe_name,universe_reason,key_metrics_snapshot,region_id,region_rank,region_name,precinct_count,registered_total,avg_target_score,doors_estimated,shifts_needed,volunteers_needed_weekend,expected_contacts,doors_to_knock,volunteers_needed,weeks_required,net_gain_turnout,net_gain_persuasion,expected_net_gain
0100006,3,1,0.333333,1.0,1.3862943611198906,1.7320508075688772,0.3333333333333333,3.0,0.00085580148856057,4,341,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 3, ""turnout_pct"": 0.333, ""support_pct"": 1.0}",REGION_09,9,Region 09,7,49,0.002,2,0.03333333333333333,0.006666666666666666,0.5,2,0.0,0.0,0.005000000000000001,0.001,0.006000000000000001
0100019,3,1,0.333333,1.0,1.3862943611198906,1.7320508075688772,0.3333333333333333,3.0,0.00085580148856057,4,341,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 3, ""turnout_pct"": 0.333, ""support_pct"": 1.0}",REGION_09,9,Region 09,7,49,0.002,2,0.03333333333333333,0.006666666666666666,0.5,2,0.0,0.0,0.005000000000000001,0.001,0.006000000000000001
0100022,3,3,1.0,0.333333,1.3862943611198906,1.7320508075688772,1.0,0.999999,0.00028526687758636046,4,357,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 3, ""turnout_pct"": 1.0, ""support_pct"": 0.333}",REGION_08,8,Region 08,11,106,0.0011,2,0.03333333333333333,0.006666666666666666,0.5,2,0.0,0.0,0.0016666650000000003,0.001,0.0026666650000000004
0100030,6,4,0.666667,0.5,1.9459101490553132,2.449489742783178,0.6666666666666666,3.0,0.00085580148856057,4,341,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 6, ""turnout_pct"": 0.667, ""support_pct"": 0.5}",REGION_07,4,Region 07,81,64265,0.1452,4,0.06666666666666667,0.013333333333333332,1.0,4,0.0,0.0,0.005000000000000001,0.002,0.007000000000000001
0100067,4,4,1.0,0.75,1.6094379124341003,2.0,1.0,3.0,0.0008558014885605699,4,346,medium,Low,Base Protection,Highest support and high turnout; focus on maintenance and VBM sign-up,"{""registered"": 4, ""turnout_pct"": 1.0, ""support_pct"": 0.75}",REGION_04,5,Region 04,16,3377,0.0483,2,0.03333333333333333,0.006666666666666666,0.5,2,0.0,0.0,0.018750000000000003,0.001,0.019750000000000004
0100068,1,1,1.0,1.0,0.6931471805599453,1.0,1.0,1.0,0.00028526716285352333,4,353,medium,Low,Base Protection,Highest support and high turnout; focus on maintenance and VBM sign-up,"{""registered"": 1, ""turnout_pct"": 1.0, ""support_pct"": 1.0}",REGION_04,5,Region 04,16,3377,0.0483,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0100073,8,4,0.5,0.5,2.1972245773362196,2.8284271247461903,0.5,4.0,0.0011410686514140933,4,337,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 8, ""turnout_pct"": 0.5, ""support_pct"": 0.5}",REGION_06,6,Region 06,19,1459,0.0101,5,0.08333333333333333,0.016666666666666666,1.25,5,0.0,0.0,0.006250000000000001,0.0025,0.00875
0100134,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,358,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_03,10,Region 03,28,30,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0100164,11,8,0.727273,0.375,2.4849066497880004,3.3166247903554,0.7272727272727273,4.125,0.0011767270467707839,4,336,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 11, ""turnout_pct"": 0.727, ""support_pct"": 0.375}",REGION_06,6,Region 06,19,1459,0.0101,7,0.11666666666666667,0.023333333333333334,1.75,7,0.0,0.1,0.006562500000000001,0.0035,0.0100625
0100175,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,358,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_03,10,Region 03,28,30,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0100232,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,358,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_03,10,Region 03,28,30,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0100237,3,1,0.333333,1.0,1.3862943611198906,1.7320508075688772,0.3333333333333333,3.0,0.00085580148856057,4,341,medium,Low,Turnout Opportunity,Low turnout areas with enough baseline support to be worth investment,"{""registered"": 3, ""turnout_pct"": 0.333, ""support_pct"": 1.0}",REGION_09,9,Region 09,7,49,0.002,2,0.03333333333333333,0.006666666666666666,0.5,2,0.0,0.0,0.005000000000000001,0.001,0.006000000000000001
0100267,11,5,0.454545,0.2,2.4849066497880004,3.3166247903554,0.45454545454545453,2.2,0.0006275877582777513,4,348,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 11, ""turnout_pct"": 0.455, ""support_pct"": 0.2}",REGION_06,6,Region 06,19,1459,0.0101,7,0.11666666666666667,0.023333333333333334,1.75,7,0.0,0.1,0.0035000000000000005,0.0035,0.007000000000000001
0110086,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,358,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}",REGION_03,10,Region 03,28,30,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
