turf_id,precinct_ids,precinct_count,sum_registered,avg_target_score
TURF_001,"Precinct 0510000,Precinct 0510001,Precinct 0510002,Precinct 0510003,Precinct 0510004,Precinct 0510005,Precinct 0510006,Precinct 0510007,Precinct 0510008,Precinct 0510009",10,0,0.0
