canonical_precinct_id,region_id,region_rank,region_name,precinct_count,registered_total,avg_target_score
0710021,REGION_01,1,Region 01,393,0,0.0
0710022,REGION_01,1,Region 01,393,0,0.0
0710023,REGION_01,1,Region 01,393,0,0.0
0710024,REGION_01,1,Region 01,393,0,0.0
0710025,REGION_01,1,Region 01,393,0,0.0
0710026,REGION_01,1,Region 01,393,0,0.0
0710027,REGION_01,1,Region 01,393,0,0.0
0710028,REGION_01,1,Region 01,393,0,0.0
0710029,REGION_01,1,Region 01,393,0,0.0
0710030,REGION_01,1,Region 01,393,0,0.0
0710031,REGION_01,1,Region 01,393,0,0.0
0710032,REGION_01,1,Region 01,393,0,0.0
0710033,REGION_01,1,Region 01,393,0,0.0
0710034,REGION_01,1,Region 01,393,0,0.0
0710035,REGION_01,1,Region 01,393,0,0.0
0710036,REGION_01,1,Region 01,393,0,0.0
0710037,REGION_01,1,Region 01,393,0,0.0
0710038,REGION_01,1,Region 01,393,0,0.0
0710039,REGION_01,1,Region 01,393,0,0.0
0710040,REGION_01,1,Region 01,393,0,0.0
0710041,REGION_01,1,Region 01,393,0,0.0
0710042,REGION_01,1,Region 01,393,0,0.0
0710043,REGION_01,1,Region 01,393,0,0.0
0710044,REGION_01,1,Region 01,393,0,0.0
0710045,REGION_01,1,Region 01,393,0,0.0
0710046,REGION_01,1,Region 01,393,0,0.0
0710047,REGION_01,1,Region 01,393,0,0.0
0710048,REGION_01,1,Region 01,393,0,0.0
0710049,REGION_01,1,Region 01,393,0,0.0
0710050,REGION_01,1,Region 01,393,0,0.0
0710051,REGION_01,1,Region 01,393,0,0.0
0710052,REGION_01,1,Region 01,393,0,0.0
0710053,REGION_01,1,Region 01,393,0,0.0
0711001,REGION_01,1,Region 01,393,0,0.0
0711002,REGION_01,1,Region 01,393,0,0.0
0711003,REGION_01,1,Region 01,393,0,0.0
0711004,REGION_01,1,Region 01,393,0,0.0
0711005,REGION_01,1,Region 01,393,0,0.0
0711006,REGION_01,1,Region 01,393,0,0.0
0711007,REGION_01,1,Region 01,393,0,0.0
0711008,REGION_01,1,Region 01,393,0,0.0
