canonical_precinct_id,universe_name,universe_reason,key_metrics_snapshot
001,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
002,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
003,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
004,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
