canonical_precinct_id,registered,ballots_cast,turnout_pct,support_pct,log_registered,sqrt_registered,ballots_cast_per_registered,support_density,target_score,target_tier,walk_priority_rank,confidence_level,walk_priority,universe_name,universe_reason,key_metrics_snapshot,region_id,region_rank,region_name,precinct_count,registered_total,avg_target_score,doors_estimated,shifts_needed,volunteers_needed_weekend,expected_contacts,doors_to_knock,volunteers_needed,weeks_required,net_gain_turnout,net_gain_persuasion,expected_net_gain
0500028,35,24,0.685714,0.875,3.58351893845611,5.916079783099616,0.6857142857142857,30.625,0.008736306862389152,4,282,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 35, ""turnout_pct"": 0.686, ""support_pct"": 0.875}",REGION_05,2,Region 05,71,80979,0.2618,23,0.38333333333333336,0.07666666666666667,5.75,23,0.1,0.2,0.05031250000000001,0.0115,0.061812500000000006
0710028,41,27,0.658537,0.851852,3.7376696182833684,6.4031242374328485,0.6585365853658537,34.925932,0.009963221531655082,4,277,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 41, ""turnout_pct"": 0.659, ""support_pct"": 0.852}",REGION_05,2,Region 05,71,80979,0.2618,27,0.45,0.09,6.75,27,0.1,0.2,0.05750001000000002,0.0135,0.07100001000000002
0710042,38,27,0.710526,0.851852,3.6635616461296463,6.164414002968976,0.7105263157894737,32.370376,0.009234205322021785,4,281,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 38, ""turnout_pct"": 0.711, ""support_pct"": 0.852}",REGION_05,2,Region 05,71,80979,0.2618,25,0.4166666666666667,0.08333333333333334,6.25,25,0.1,0.2,0.05324075000000002,0.0125,0.06574075000000001
0740004,53,39,0.735849,0.615385,3.9889840465642745,7.280109889280518,0.7358490566037735,32.615404999999996,0.009304104049668619,4,280,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 53, ""turnout_pct"": 0.736, ""support_pct"": 0.615}",REGION_07,4,Region 07,81,64265,0.1452,35,0.5833333333333334,0.11666666666666667,8.75,35,0.1,0.3,0.05384618750000001,0.0175,0.07134618750000002
0740034,39,26,0.666667,0.846154,3.6888794541139363,6.244997998398398,0.6666666666666666,33.000006,0.009413818085769247,4,278,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 39, ""turnout_pct"": 0.667, ""support_pct"": 0.846}",REGION_05,2,Region 05,71,80979,0.2618,26,0.43333333333333335,0.08666666666666667,6.5,26,0.1,0.2,0.05500001000000001,0.013000000000000001,0.06800001000000001
0750027,43,30,0.697674,0.766667,3.784189633918261,6.557438524302,0.6976744186046512,32.966681,0.009404311557567152,4,279,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 43, ""turnout_pct"": 0.698, ""support_pct"": 0.767}",REGION_05,2,Region 05,71,80979,0.2618,28,0.4666666666666667,0.09333333333333334,7.0,28,0.1,0.2,0.05366669,0.014,0.06766669
0750054,65,31,0.476923,0.548387,4.189654742026425,8.06225774829855,0.47692307692307695,35.645154999999995,0.01016839223632408,4,276,medium,Low,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 65, ""turnout_pct"": 0.477, ""support_pct"": 0.548}",REGION_07,4,Region 07,81,64265,0.1452,43,0.7166666666666667,0.14333333333333334,10.75,43,0.1,0.4,0.05895160250000001,0.021500000000000002,0.08045160250000001
