canonical_precinct_id,universe_name,universe_reason,key_metrics_snapshot
0711008,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
0711009,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
0711010,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
0711011,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
0711012,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
0711013,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
0711014,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
0711015,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
0711016,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
0711017,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
0711018,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
0711019,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
0711020,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
0718001,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
0718002,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
0718003,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
0718004,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
0718005,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
0718006,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
0720001,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
0720002,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
0720003,Other / Unassigned,Does not meet specific targeting criteria,"{""registered"": 0, ""turnout_pct"": 0.0, ""support_pct"": 0.0}"
