canonical_precinct_id,region_id,region_rank,region_name,precinct_count,registered_total,avg_target_score
None,REGION_01,1,Region 01,4,0,0.0
0500274,REGION_01,1,Region 01,4,0,0.0
Contest Total,REGION_01,1,Region 01,4,0,0.0
*** Indicates vote data was suppressed due to voter privacy settings.,REGION_01,1,Region 01,4,0,0.0
